ID_Orden,Fecha,ID_Cliente,ID_Producto,Nombre_Producto,Categoria,Cantidad,Precio_Unitario,COGS_Unitario,Costo_Envio,Ciudad_Destino,Fuente_Adquisicion,Estado_Envio
ORD-1745,2025-12-09 11:38:32,CLI-5980,P001,Vaso Termico Inteligente Auto,Auto,1,38.28,15.03,6.69,Bogota,,Entregado
ORD-2939,2026-02-10 19:41:11,CLI-5026,P001,Vaso Termico Inteligente Auto,Auto,1,41.06,15.85,4.56,Bogota,Directo,Entregado
ORD-3321,2026-03-04 05:25:16,CLI-6521,P001,Vaso Termico Inteligente Auto,Auto,1,36.73,15.95,14.04,Bucaramanga,Campana_Bici_Carrusel,En transito
ORD-1513,2025-11-29 06:21:17,CLI-6987,P001,Vaso Termico Inteligente Auto,Auto,1,37.41,15.34,5.02,,Organico_Instagram,Entregado
ORD-1081,2025-11-05 22:00:57,CLI-6871,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.14,8.2,3.44,Bogota,Campana_Bici_Carrusel,Entregado
ORD-2308,2025-12-31 21:01:17,CLI-5444,P002,Mini Bicicleta Premium,Fitness,3,124.58,43.72,13.85,Cali,Organico_Instagram,En transito
ORD-3927,2026-04-03 05:42:34,CLI-5458,P001,Vaso Termico Inteligente Auto,Auto,1,40.36,14.74,4.27,Cali,Organico_Instagram,Entregado
ORD-1914,2025-12-15 17:20:52,CLI-6501,P001,Vaso Termico Inteligente Auto,Auto,1,38.75,15.93,6.96,Bogota,Directo,Entregado
ORD-4251,2026-04-19 17:00:25,CLI-6773,P001,Vaso Termico Inteligente Auto,Auto,1,35.95,15.92,5.79,Bogota,Organico_Instagram,Entregado
ORD-4235,2026-04-18 10:57:34,CLI-6358,P003,Soporte Magnetico Carga ,Oficina/Auto,1,24.07,7.84,8.18,Barranquilla,Organico_Instagram,En transito
ORD-1774,2025-12-11 14:16:47,CLI-6573,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.27,8.3,4.42,Bogota,Organico_Instagram,Entregado
ORD-1329,2025-11-20 04:04:05,CLI-6467,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.24,7.65,9.02,Barranquilla,Organico_Instagram,Entregado
ORD-3054,2026-02-16 21:33:25,CLI-6617,P001,Vaso Termico Inteligente Auto,Auto,1,40.03,15.05,7.48,medellin,Directo,Entregado
ORD-3001,2026-02-14 14:07:56,CLI-6584,P001,Vaso Termico Inteligente Auto,Auto,1,37.49,15.84,6.7,Medellin,Organico_Instagram,Entregado
ORD-1943,2025-12-17 06:03:39,CLI-5791,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.5,8.06,6.81,Bogota,Campana_Vaso_Vertical,Entregado
ORD-1822,2025-12-12 14:20:32,CLI-6081,P004,Cojin Ergonomico Gel,Oficina/Auto,1,34.61,11.82,6.4,Medellin,Directo,Entregado
ORD-1909,2025-12-15 19:20:57,CLI-6448,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.51,8.04,5.28,Cali,Campana_Vaso_Vertical,Entregado
ORD-1181,2025-11-10 19:49:00,CLI-5017,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.16,7.61,7.99,Medellin,Campana_Bici_Carrusel,Entregado
ORD-1164,2025-11-09 05:16:34,CLI-5045,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.37,8.08,7.78,Barranquilla,Organico_Instagram,Retrasado
ORD-2523,2026-01-15 03:03:00,CLI-6868,P002,Mini Bicicleta Premium,Fitness,1,120.43,47.86,4.5,Bogota,Directo,Entregado
ORD-1451,2025-11-25 20:25:02,CLI-5408,P001,Vaso Termico Inteligente Auto,Auto,1,36.88,14.94,5.62,Bogota,Campana_Vaso_Vertical,Entregado
ORD-2311,2025-12-31 03:13:49,CLI-5827,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.6,8.14,6.48,Bogota,Directo,Retrasado
ORD-2111,2025-12-23 22:47:21,CLI-6553,P001,Vaso Termico Inteligente Auto,Auto,1,38.97,14.72,6.43,Medellin,Directo,Entregado
ORD-3924,2026-04-03 03:04:04,CLI-6104,P002,Mini Bicicleta Premium,Fitness,1,110.57,47.1,6.25,Bogota,Directo,Entregado
ORD-2287,2025-12-30 17:18:51,CLI-6254,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.67,8.25,5.89,Medellin,Campana_Bici_Carrusel,Entregado
ORD-1327,2025-11-20 07:46:12,CLI-5082,P001,Vaso Termico Inteligente Auto,Auto,1,41.79,14.28,6.88,Cali,Directo,Entregado
ORD-2790,2026-02-02 15:07:03,CLI-5507,P001,Vaso Termico Inteligente Auto,Auto,1,38.0,14.86,7.45,,Campana_Vaso_Vertical,Entregado
ORD-4125,2026-04-13 20:12:05,CLI-6493,P001,Vaso Termico Inteligente Auto,Auto,1,38.42,15.38,8.38,Bucaramanga,Directo,Entregado
ORD-3007,2026-02-15 03:25:37,CLI-6962,P002,Mini Bicicleta Premium,Fitness,1,123.69,46.77,7.79,Cali,Campana_Bici_Carrusel,Devuelto
ORD-2858,2026-02-06 15:11:55,CLI-5593,P002,Mini Bicicleta Premium,Fitness,1,121.73,43.0,8.09,Medellin,Organico_Instagram,Devuelto
ORD-1312,2025-11-19 23:28:48,CLI-6162,P001,Vaso Termico Inteligente Auto ,Auto,1,40.57,14.87,6.1,Bogota,Campana_Bici_Carrusel,Entregado
ORD-1832,2025-12-13 18:31:02,CLI-6364,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.47,8.0,9.2,Medellin,Organico_Instagram,Entregado
ORD-2201,2025-12-27 18:21:05,CLI-6959,P001,Vaso Termico Inteligente Auto,Auto,1,36.11,15.7,4.33,Bogota,Campana_Vaso_Vertical,Entregado
ORD-3721,2026-03-22 12:41:21,CLI-5438,P004,Cojin Ergonomico Gel,Oficina/Auto,1,34.38,11.87,9.06,Bogota,Organico_Instagram,Retrasado
ORD-3320,2026-03-04 08:33:18,CLI-6606,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.15,8.44,8.12,Barranquilla,Campana_Bici_Carrusel,Entregado
ORD-3134,2026-02-21 21:11:56,CLI-5803,P001,Vaso Termico Inteligente Auto,Auto,1,41.46,15.54,7.52,Bogota,Campana_Vaso_Vertical,En transito
ORD-3209,2026-02-26 08:26:19,CLI-6107,P004,Cojin Ergonomico Gel,Oficina/Auto,1,33.76,11.51,4.97,Bogota,Organico_Instagram,Entregado
ORD-3730,2026-03-23 02:18:56,CLI-6450,P004,Cojin Ergonomico Gel,Oficina/Auto,1,32.98,12.0,8.75,Barranquilla,Campana_Bici_Carrusel,Entregado
ORD-2481,2026-01-12 20:53:54,CLI-5482,P001,Vaso Termico Inteligente Auto,Auto,1,41.99,14.45,5.56,Bogota,Campana_Vaso_Vertical,Entregado
ORD-1777,2025-12-11 15:26:52,CLI-6903,P001,Vaso Termico Inteligente Auto,Auto,1,41.5,15.78,3.0,Medellin,Organico_Instagram,Entregado
ORD-1799,2025-12-11 15:51:49,CLI-5546,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.54,8.18,6.44,Medellin,Organico_Instagram,Entregado
ORD-1054,2025-11-03 21:23:51,CLI-6966,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.97,8.08,7.76,Barranquilla,Organico_Instagram,Entregado
ORD-2920,2026-02-09 00:27:32,CLI-6422,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.89,8.0,5.55,Bogota,Organico_Instagram,Entregado
ORD-4038,2026-04-08 15:51:21,CLI-6530,P001,Vaso Termico Inteligente Auto,Auto,1,38.2,14.95,5.64,Cali,Organico_Instagram,Entregado
ORD-3543,2026-03-14 12:15:08,CLI-5536,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.73,8.43,4.94,Bogota,Campana_Bici_Carrusel,Retrasado
ORD-2701,2026-01-27 12:54:43,CLI-6111,P004,Cojin Ergonomico Gel,Oficina/Auto,1,35.05,12.23,10.7,Barranquilla,Organico_Instagram,Entregado
ORD-3161,2026-02-23 10:16:50,CLI-5343,P002,Mini Bicicleta Premium,Fitness,1,114.23,44.31,4.42,Bogota,Directo,Entregado
ORD-4306,2026-04-22 08:02:57,CLI-5345,P001,Vaso Termico Inteligente Auto,Auto,1,39.15,15.67,6.26,Medellin,Campana_Vaso_Vertical,Entregado
ORD-1987,2025-12-18 02:21:34,CLI-5045,P002,Mini Bicicleta Premium,Fitness,1,127.89,43.23,7.76,Medellin,Directo,Entregado
ORD-3541,2026-03-14 09:59:43,CLI-6444,P001,Vaso Termico Inteligente Auto,Auto,1,39.45,14.86,6.96,Cali,Campana_Vaso_Vertical,Entregado
ORD-2394,2026-01-06 00:20:32,CLI-5695,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.05,7.89,7.65,Bogota,Campana_Vaso_Vertical,Entregado
ORD-1768,2025-12-10 06:12:49,CLI-5364,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.26,8.26,3.43,Bogota,Campana_Vaso_Vertical,Entregado
ORD-4122,2026-04-12 20:09:52,CLI-6883,P001,Vaso Termico Inteligente Auto,Auto,1,37.23,15.52,4.56,Bogota,Directo,Entregado
ORD-1285,2025-11-17 21:48:08,CLI-6671,P001,Vaso Termico Inteligente Auto,Auto,1,38.72,15.16,7.52,,Organico_Instagram,Entregado
ORD-4105,2026-04-11 01:51:54,CLI-5931,P001,Vaso Termico Inteligente Auto,Auto,1,35.97,14.42,9.34,Medellin,Organico_Instagram,Entregado
ORD-1428,2025-11-25 05:41:09,CLI-5934,P001,Vaso Termico Inteligente Auto,Auto,1,41.95,15.61,5.87,Medellin,Directo,Entregado
ORD-3332,2026-03-05 04:53:24,CLI-5179,P002,Mini Bicicleta Premium,Fitness,1,119.11,44.53,9.12,Bogota,Campana_Bici_Carrusel,En transito
ORD-3079,2026-02-18 05:32:03,CLI-5871,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.48,7.75,7.84,Cali,Organico_Instagram,Entregado
ORD-1722,2025-12-08 23:14:48,CLI-5404,P001,Vaso Termico Inteligente Auto,Auto,1,40.02,14.99,6.37,Bogota,,En transito
ORD-1951,2025-12-17 00:49:08,CLI-6359,P001,Vaso Termico Inteligente Auto,Auto,1,39.65,15.65,7.29,Bogota,Directo,Entregado
ORD-3262,2026-03-01 03:30:42,CLI-6549,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.26,7.72,6.68,Bogota,Campana_Vaso_Vertical,Entregado
ORD-1989,2025-12-18 17:11:57,CLI-6552,P004,Cojin Ergonomico Gel,Oficina/Auto,1,33.94,12.63,6.84,Bucaramanga,Campana_Vaso_Vertical,Entregado
ORD-4379,2026-04-25 23:06:10,CLI-5690,P002,Mini Bicicleta Premium,Fitness,1,116.44,45.72,4.21,Bogota,Organico_Instagram,Entregado
ORD-3645,2026-03-18 05:37:22,CLI-6947,P001,Vaso Termico Inteligente Auto,Auto,1,36.21,15.46,6.69,Bogota,Organico_Instagram,Entregado
ORD-1326,2025-11-20 12:12:05,CLI-5940,P004,Cojin Ergonomico Gel,Oficina/Auto,1,32.11,12.5,6.19,Cali,Directo,Entregado
ORD-2383,2026-01-04 19:34:34,CLI-5917,P002,Mini Bicicleta Premium,Fitness,1,126.83,42.79,10.95,Medellin,Organico_Instagram,Entregado
ORD-2724,2026-01-29 19:12:31,CLI-6821,P002,Mini Bicicleta Premium,Fitness,1,117.49,47.03,4.24,Cali,Organico_Instagram,En transito
ORD-2086,2025-12-22 14:22:54,CLI-6589,P004,Cojin Ergonomico Gel,Oficina/Auto,1,34.69,12.45,5.85,Bogota,Organico_Instagram,Entregado
ORD-1341,2025-11-21 23:34:01,CLI-5968,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.55,7.92,8.82,Barranquilla,Organico_Instagram,Retrasado
ORD-1147,2025-11-08 02:20:59,CLI-5580,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.08,7.79,4.93,Bogota,Campana_Vaso_Vertical,Entregado
ORD-3748,2026-03-24 07:42:35,CLI-5634,P002,Mini Bicicleta Premium,Fitness,1,128.21,44.25,4.05,Medellin,Organico_Instagram,Entregado
ORD-2107,2025-12-23 11:54:37,CLI-6557,P002,Mini Bicicleta Premium,Fitness,1,120.18,43.6,9.13,Medellin,Organico_Instagram,Entregado
ORD-1848,2025-12-13 08:49:09,CLI-5921,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.78,7.61,7.87,Medellin,Organico_Instagram,En transito
ORD-1966,2025-12-17 16:49:49,CLI-6753,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.65,8.13,7.31,Bogota,Organico_Instagram,En transito
ORD-3891,2026-04-01 21:22:48,CLI-5078,P001,Vaso Termico Inteligente Auto,Auto,1,41.8,15.96,9.15,Medellin,Organico_Instagram,En transito
ORD-3203,2026-02-25 18:01:46,CLI-5106,P001,Vaso Termico Inteligente Auto,Auto,1,40.52,15.82,5.23,Bogota,Campana_Vaso_Vertical,Entregado
ORD-1661,2025-12-06 04:18:41,CLI-6486,P001,Vaso Termico Inteligente Auto,Auto,1,40.05,15.82,8.36,Bucaramanga,Campana_Vaso_Vertical,Entregado
ORD-2002,2025-12-19 15:22:26,CLI-5184,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.26,7.67,10.83,Barranquilla,Organico_Instagram,Entregado
ORD-3750,2026-03-24 09:15:43,CLI-5987,P001,Vaso Termico Inteligente Auto,Auto,1,36.93,15.42,7.47,Medellin,Organico_Instagram,Entregado
ORD-3955,2026-04-04 21:50:22,CLI-5124,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.09,7.63,5.91,Bogota,Organico_Instagram,Entregado
ORD-3753,2026-03-24 14:03:55,CLI-5030,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.74,8.51,4.54,Cali,Organico_Instagram,Entregado
ORD-4124,2026-04-12 17:17:45,CLI-5664,P001,Vaso Termico Inteligente Auto,Auto,1,41.52,15.54,10.38,Barranquilla,Directo,Entregado
ORD-2879,2026-02-07 21:02:41,CLI-6052,P001,Vaso Termico Inteligente Auto,Auto,1,42.01,14.84,,Cali,Organico_Instagram,Entregado
ORD-4319,2026-04-22 03:50:48,CLI-6971,P001,Vaso Termico Inteligente Auto,Auto,1,36.06,14.97,5.6,Bogota,Organico_Instagram,Entregado
ORD-2203,2025-12-27 00:31:39,CLI-6879,P001,Vaso Termico Inteligente Auto,Auto,1,36.93,15.97,6.92,Medellin,Campana_Vaso_Vertical,Entregado
ORD-2990,2026-02-13 13:41:56,CLI-6930,P001,Vaso Termico Inteligente Auto,Auto,1,39.91,15.48,7.82,Cali,Organico_Instagram,Entregado
ORD-1024,2025-11-02 22:38:10,CLI-5213,P001,Vaso Termico Inteligente Auto,Auto,3,39.75,14.65,10.96,Bogota,Campana_Vaso_Vertical,Entregado
ORD-4311,2026-04-22 20:11:20,CLI-5588,P001,Vaso Termico Inteligente Auto,Auto,1,37.78,16.01,4.19,Bogota,Campana_Vaso_Vertical,Entregado
ORD-3390,2026-03-07 09:33:52,CLI-5872,P003,Soporte Magnetico Carga,Oficina/Auto,2,22.37,7.82,9.3,Cali,Campana_Bici_Carrusel,Entregado
ORD-3451,2026-03-10 15:19:25,CLI-5206,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.09,7.72,8.14,Bucaramanga,Directo,Entregado
ORD-3706,2026-03-22 18:04:39,CLI-6493,P002,Mini Bicicleta Premium,Fitness,1,123.91,43.56,7.63,Medellin,Organico_Instagram,Entregado
ORD-1875,2025-12-14 14:15:01,CLI-6423,P004,Cojin Ergonomico Gel,Oficina/Auto,1,33.61,11.81,6.57,Medellin,Directo,Entregado
ORD-4216,2026-04-17 13:55:46,CLI-5757,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.37,8.55,3.41,Cali,Campana_Vaso_Vertical,Entregado
ORD-1938,2025-12-17 23:46:25,CLI-5608,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.46,7.68,6.32,Bogota,,Entregado
ORD-3942,2026-04-03 19:01:35,CLI-5726,P003,Soporte Magnetico Carga,Oficina/Auto,4,24.69,7.92,18.02,Bucaramanga,,Entregado
ORD-4498,2026-04-30 01:21:03,CLI-5103,P002,Mini Bicicleta Premium,Fitness,1,119.47,46.7,7.08,Medellin,Organico_Instagram,Entregado
ORD-1385,2025-11-23 22:52:32,CLI-5474,P004,Cojin Ergonomico Gel,Oficina/Auto,1,35.65,11.79,4.98,Bogota,Directo,Entregado
ORD-3700,2026-03-21 11:25:45,CLI-6909,P002,Mini Bicicleta Premium,Fitness,1,124.17,46.57,5.7,Barranquilla,Campana_Bici_Carrusel,Retrasado
ORD-3943,2026-04-03 15:02:24,CLI-5043,P004,Cojin Ergonomico Gel,Oficina/Auto,1,33.65,12.05,8.99,Medellin,Organico_Instagram,Devuelto
ORD-3591,2026-03-16 06:26:21,CLI-5424,P002,Mini Bicicleta Premium,Fitness,1,126.66,46.33,5.54,Cali,Directo,Retrasado
ORD-3291,2026-03-02 17:15:01,CLI-6644,P001,Vaso Termico Inteligente Auto,Auto,1,37.61,15.43,5.26,Cali,Organico_Instagram,En transito
ORD-3464,2026-03-11 08:36:44,CLI-5204,P001,Vaso Termico Inteligente Auto,Auto,1,40.01,14.33,4.77,Bogota,Organico_Instagram,En transito
ORD-1936,2025-12-17 00:32:41,CLI-5126,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.15,7.69,12.11,Medellin,Campana_Vaso_Vertical,Entregado
ORD-4032,2026-04-08 09:22:48,CLI-6545,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.81,8.54,9.26,,Directo,Entregado
ORD-3360,2026-03-05 00:26:02,CLI-5940,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.54,8.28,5.86,Bogota,Campana_Bici_Carrusel,Entregado
ORD-3302,2026-03-03 08:58:17,CLI-5567,P004,Cojin Ergonomico Gel,Oficina/Auto,3,35.71,11.91,9.47,Cali,Campana_Bici_Carrusel,Entregado
ORD-2332,2026-01-01 04:07:03,CLI-6413,P001,Vaso Termico Inteligente Auto,Auto,1,39.86,15.41,5.93,Bogota,Campana_Vaso_Vertical,Entregado
ORD-2934,2026-02-10 07:59:39,CLI-5997,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.72,8.33,6.22,Bogota,Campana_Bici_Carrusel,Entregado
ORD-1935,2025-12-16 08:41:12,CLI-6627,P001,Vaso Termico Inteligente Auto,Auto,1,39.05,15.95,8.77,Cali,Organico_Instagram,Entregado
ORD-1566,2025-12-02 06:18:50,CLI-6491,P001,Vaso Termico Inteligente Auto,Auto,1,40.13,14.31,8.59,Cali,Campana_Bici_Carrusel,Entregado
ORD-2854,2026-02-06 11:10:55,CLI-6356,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.08,7.75,3.77,Cali,Campana_Bici_Carrusel,Retrasado
ORD-3847,2026-03-29 08:52:10,CLI-5472,P001,Vaso Termico Inteligente Auto,Auto,1,37.79,15.78,3.0,Bucaramanga,Campana_Bici_Carrusel,Entregado
ORD-2645,2026-01-24 16:14:21,CLI-6906,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.26,7.73,11.91,Barranquilla,Organico_Instagram,Entregado
ORD-3900,2026-04-02 03:43:55,CLI-5734,P002,Mini Bicicleta Premium,Fitness,1,118.29,47.58,6.25,Bucaramanga,Organico_Instagram,Entregado
ORD-2792,2026-02-02 15:27:19,CLI-5679,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.6,8.17,6.46,,Campana_Bici_Carrusel,Entregado
ORD-2430,2026-01-09 10:48:34,CLI-6070,P002,Mini Bicicleta Premium,Fitness,1,128.78,46.16,7.04,Bogota,Campana_Bici_Carrusel,Entregado
ORD-3728,2026-03-23 14:39:19,CLI-6535,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.91,8.0,3.71,Bucaramanga,Organico_Instagram,Entregado
ORD-2013,2025-12-19 19:12:01,CLI-6158,P004,Cojin Ergonomico Gel,Oficina/Auto,1,33.56,11.86,,Bogota,Organico_Instagram,Entregado
ORD-2928,2026-02-10 17:49:47,CLI-5864,P001,Vaso Termico Inteligente Auto,Auto,1,39.88,14.44,4.09,Cali,Organico_Instagram,Entregado
ORD-3651,2026-03-19 21:12:14,CLI-6193,P002,Mini Bicicleta Premium,Fitness,1,112.1,47.7,5.89,Medellin,,Entregado
ORD-1126,07/11/2025 19:40:54,CLI-6047,P001,Vaso Termico Inteligente Auto,Auto,1,38.28,15.43,10.09,Barranquilla,Campana_Vaso_Vertical,Entregado
ORD-3469,2026-03-11 05:40:05,CLI-6590,P001,Vaso Termico Inteligente Auto,Auto,1,41.56,14.79,5.86,Bogota,Organico_Instagram,Entregado
ORD-2347,2026-01-02 19:27:22,CLI-5709,P002,Mini Bicicleta Premium,Fitness,1,118.37,45.45,9.0,Bucaramanga,Campana_Vaso_Vertical,Entregado
ORD-1355,2025-11-21 10:08:17,CLI-5174,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.32,7.83,5.8,Cali,Organico_Instagram,Entregado
ORD-1827,2025-12-13 08:26:32,CLI-5782,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.49,7.75,8.32,Bucaramanga,Directo,Entregado
ORD-2639,2026-01-23 05:39:47,CLI-6952,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.69,8.3,3.85,Medellin,Campana_Vaso_Vertical,Entregado
ORD-1984,2025-12-18 21:05:06,CLI-6893,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.03,8.29,7.91,Cali,Directo,Entregado
ORD-3188,2026-02-24 18:06:02,CLI-6793,P001,Vaso Termico Inteligente Auto,Auto,1,37.05,14.89,6.37,Medellin,Campana_Vaso_Vertical,Entregado
ORD-3996,2026-04-06 10:42:14,CLI-5355,P001,Vaso Termico Inteligente Auto,Auto,1,38.75,15.67,4.23,Bogota,Campana_Vaso_Vertical,Entregado
ORD-1362,2025-11-21 15:46:17,CLI-5069,P001,Vaso Termico Inteligente Auto,Auto,1,38.81,15.44,7.58,Medellin,Organico_Instagram,Entregado
ORD-3349,2026-03-05 12:00:57,CLI-6638,P004,Cojin Ergonomico Gel,Oficina/Auto,1,33.87,12.79,3.0,Bogota,Directo,Entregado
ORD-1345,2025-11-21 19:51:32,CLI-5783,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.92,7.72,9.19,Cali,Organico_Instagram,Entregado
ORD-3429,2026-03-09 11:19:21,CLI-6581,P001,Vaso Termico Inteligente Auto,Auto,1,40.66,15.31,4.61,Medellin,Campana_Bici_Carrusel,Entregado
ORD-3987,2026-04-06 19:48:03,CLI-6437,P001,Vaso Termico Inteligente Auto,Auto,1,37.68,14.4,13.61,Bucaramanga,Campana_Vaso_Vertical,Entregado
ORD-1711,2025-12-08 22:43:23,CLI-6782,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.48,7.78,4.72,Cali,Campana_Bici_Carrusel,Entregado
ORD-4288,2026-04-21 01:03:32,CLI-5055,P001,Vaso Termico Inteligente Auto,Auto,1,37.51,15.93,3.0,Medellin,Campana_Vaso_Vertical,Entregado
ORD-1010,2025-11-01 02:30:55,CLI-6272,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.47,8.5,6.3,Bogota,Organico_Instagram,Entregado
ORD-3836,2026-03-29 13:01:02,CLI-5748,P002,Mini Bicicleta Premium,Fitness,1,117.68,43.8,8.56,Bogota,Organico_Instagram,En transito
ORD-3116,2026-02-21 07:27:29,CLI-6428,P001,Vaso Termico Inteligente Auto,Auto,1,40.78,15.16,6.12,Cali,Directo,Entregado
ORD-2834,2026-02-04 17:23:11,CLI-6838,P002,Mini Bicicleta Premium,Fitness,1,126.37,46.2,7.6,Bogota,Campana_Bici_Carrusel,Entregado
ORD-1793,2025-12-11 22:45:14,CLI-6212,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.66,8.13,6.3,Bogota,Campana_Vaso_Vertical,Entregado
ORD-4256,2026-04-19 01:17:24,CLI-6800,P001,Vaso Termico Inteligente Auto,Auto,1,41.31,15.6,3.63,Bogota,Directo,En transito
ORD-1094,2025-11-05 20:05:13,CLI-5299,P001,Vaso Termico Inteligente Auto,Auto,1,41.08,15.58,5.07,Cali,Organico_Instagram,Entregado
ORD-1129,2025-11-07 15:05:30,CLI-5421,P004,Cojin Ergonomico Gel,Oficina/Auto,1,35.9,12.79,3.0,Bogota,Organico_Instagram,Entregado
ORD-3371,2026-03-06 15:02:48,CLI-5245,P001,Vaso Termico Inteligente Auto,Auto,3,36.59,14.91,9.68,Bogota ,Organico_Instagram,Entregado
ORD-3638,2026-03-18 04:20:51,CLI-5543,P001,Vaso Termico Inteligente Auto,Auto,1,41.88,15.68,7.55,Bucaramanga,Organico_Instagram,Entregado
ORD-4422,2026-04-27 06:26:26,CLI-6166,P001,Vaso Termico Inteligente Auto,Auto,3,39.04,14.25,11.27,Cali,Directo,Entregado
ORD-3263,2026-03-01 08:53:56,CLI-5289,P001,Vaso Termico Inteligente Auto,Auto,1,37.67,15.98,15.27,Bucaramanga,Campana_Vaso_Vertical,Entregado
ORD-2900,2026-02-08 13:16:39,CLI-6700,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.06,7.89,5.04,Cali,Campana_Vaso_Vertical,Entregado
ORD-3582,2026-03-15 16:39:22,CLI-5741,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.46,7.88,7.76,Bogota,Campana_Bici_Carrusel,Entregado
ORD-3812,2026-03-27 11:07:38,CLI-5693,P001,Vaso Termico Inteligente Auto,Auto,1,37.79,15.55,6.45,Medellin,Directo,Entregado
ORD-2932,2026-02-10 04:01:52,CLI-5760,P002,Mini Bicicleta Premium,Fitness,2,111.2,44.03,18.17,Bucaramanga,Campana_Bici_Carrusel,Entregado
ORD-3533,2026-03-14 00:39:45,CLI-6933,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.57,7.83,7.25,Bucaramanga,Organico_Instagram,Entregado
ORD-2865,2026-02-06 12:07:19,CLI-5984,P002,Mini Bicicleta Premium,Fitness,2,124.07,44.39,8.82,Cali,Campana_Bici_Carrusel,Entregado
ORD-2658,2026-01-25 17:11:08,CLI-6889,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.87,8.18,4.93,Cali,Organico_Instagram,Entregado
ORD-1516,2025-11-30 07:31:08,CLI-5593,P001,Vaso Termico Inteligente Auto,Auto,1,39.5,14.7,5.05,Bogota,Organico_Instagram,Retrasado
ORD-2857,2026-02-06 16:36:12,CLI-5639,P002,Mini Bicicleta Premium,Fitness,1,126.33,43.8,7.69,Medellin,Campana_Bici_Carrusel,Entregado
ORD-3243,2026-02-28 11:01:08,CLI-6656,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.24,7.89,10.04,Barranquilla,Directo,Entregado
ORD-2277,2025-12-29 00:05:52,CLI-5317,P004,Cojin Ergonomico Gel,Oficina/Auto,1,34.23,12.45,3.17,Bogota,Directo,Entregado
ORD-4407,2026-04-26 21:27:30,CLI-6651,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.96,7.64,6.09,Medellin,Campana_Vaso_Vertical,Retrasado
ORD-1950,2025-12-17 20:53:44,CLI-5243,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.82,8.13,5.0,Bogota,Organico_Instagram,En transito
ORD-2120,2025-12-23 08:35:22,CLI-5032,P001,Vaso Termico Inteligente Auto,Auto,1,37.85,15.51,7.97,Cali,Organico_Instagram,Entregado
ORD-3204,2026-02-25 13:34:59,CLI-5447,P004,Cojin Ergonomico Gel,Oficina/Auto,1,35.77,12.72,14.44,Bucaramanga,Organico_Instagram,Entregado
ORD-1419,2025-11-24 14:27:22,CLI-6096,P002,Mini Bicicleta Premium,Fitness,1,113.7,46.21,8.65,Bucaramanga,Organico_Instagram,Entregado
